well_id,lat,lon,plss,well_kgs_id,datum
1044859463,39.0244198,-99.8204932,"T12S R23W, Sec. 12,  NE SE SW NE",1044156244,NAD27
1044859467,38.1248634,-99.0897354,"T22S R16W, Sec. 21,  NW SW SE NW",1044156232,NAD27
1044859471,38.1248634,-99.0897354,"T22S R16W, Sec. 21,  NW SW SE NW",1044156232,NAD27
1044859475,38.1248634,-99.0897354,"T22S R16W, Sec. 21,  NW SW SE NW",1044156232,NAD27
1044859477,39.2045062,-99.6306577,"T10S R21W, Sec. 11,  E2 NW NW NE",1044155529,NAD27
1044859484,39.0517485,-99.2457759,"T11S R17W, Sec. 31,  NE NE NW SE",1044155702,NAD27
1044859486,38.1574532,-98.5671707,"T22S R11W, Sec. 7,   NW NE NE",1044137473,NAD27
1044859491,39.0838663,-99.4203279,"T11S R19W, Sec. 22,  W2 NW SE NW",1044155528,NAD27
1044859498,37.5459156,-97.9683087,"T29S R6W, Sec. 10,   NE NW NW",1044150051,NAD27
1044859502,38.932343,-99.4914493,"T13S R20W, Sec. 12,  SE SW NW SE",1044144393,NAD27
1044859508,38.2893749,-95.1882215,"T20S R20E, Sec. 22,   SW SE SW",1044080614,NAD27
1044859511,38.2912112,-95.186353,"T20S R20E, Sec. 22,   NE SE SW",1044080605,NAD27
1044859512,38.2911823,-95.1873945,"T20S R20E, Sec. 22,   NW SE SW",1044080604,NAD27
1044859515,38.3521311,-98.4663343,"T19S R10W, Sec. 31,  NE SE NW SE",1044140060,NAD27
1044859519,38.2911993,-95.1883561,"T20S R20E, Sec. 22,   NW SE SW",1044080603,NAD27
1044859521,38.2912136,-95.1893141,"T20S R20E, Sec. 22,   NW SE SW",1044080602,NAD27
1044859522,38.2909469,-95.1904838,"T20S R20E, Sec. 22,   NE SW SW",1044080601,NAD27
1044859524,39.1929873,-99.1598859,"T10S R17W, Sec. 12,  SW NE SE SE",1044137727,NAD27
1044859540,37.5502189,-97.1109117,"T29S R3E, Sec. 4,   W2 SE SW",1044126656,NAD27
1044859542,38.4789716,-99.5990811,"T18S R21W, Sec. 24,  SW NW NE NW",1043941957,NAD27
1044859546,38.4206843,-100.9754907,"T19S R33W, Sec. 9,     NW",1044101315,NAD27
1044859549,39.0548492,-99.6958454,"T11S R21W, Sec. 31,  SE NE SE NW",1044063562,NAD27
1044859570,38.6694651,-99.1380349,"T16S R16W, Sec. 7,  NW SW SE SW",1044067730,NAD27
1044859583,37.6096319,-100.6127202,"T28S R30W, Sec. 16,  SW SE NW SW",1044067710,NAD27
1044859590,37.6138326,-100.5985466,"T28S R30W, Sec. 16,  S2 SE SE NE",1044060903,NAD27
1044859594,38.9416306,-99.2949055,"T13S R18W, Sec. 11,  NW SE NW NW",1044110733,NAD27
1044859595,39.277112,-100.4522487,"T9S R28W, Sec. 16,   NE NE NW",1044119376,NAD27
1044859599,38.0236642,-101.0470439,"T23S R34W, Sec. 27,  SW NW NW SW",1044059616,NAD27
1044859607,38.6393757,-99.8954383,"T16S R23W, Sec. 20,  SE SE SW SW",1044053915,NAD27
1044859613,38.7714682,-98.8738945,"T15S R14W, Sec. 4,  SE NE SE SE",1044080846,NAD27
1044859614,38.717504,-98.6845976,"T15S R12W, Sec. 29,  SW NW NE SW",1044115393,NAD27
1044859621,38.7053006,-99.018098,"T15S R15W, Sec. 32,  NW SW SE NW",1044060918,NAD27
1044859635,37.2323622,-95.9235681,"T32S R14E, Sec. 30,   NE NW SW",1044060912,NAD27
1044859636,37.2323622,-95.9235681,"T32S R14E, Sec. 30,   NE NW SW",1044060912,NAD27
1044859649,37.2387905,-95.9259268,"T32S R14E, Sec. 30,  NE SW NW NW",1044060564,NAD27
1044859650,37.2387905,-95.9259268,"T32S R14E, Sec. 30,  NE SW NW NW",1044060564,NAD27
1044859669,38.8155937,-99.2763916,"T14S R18W, Sec. 24,  S2 N2 S2 SW",1044057655,NAD27
1044859673,37.6138326,-100.5985466,"T28S R30W, Sec. 16,  S2 SE SE NE",1044060903,NAD27
1044859679,37.6464369,-100.6384283,"T28S R30W, Sec. 6,  SE SE NW NE",1044060546,NAD27
1044859681,38.7253049,-100.2656996,"T15S R27W, Sec. 25,  SW NE NE NE",1044064311,NAD27
1044859690,38.6292473,-99.034155,"T16S R16W, Sec. 25,  NW SE NE SE",1044058008,NAD27
1044859694,37.447649,-100.9485038,"T30S R33W, Sec. 8,  NE SE SW SE",1044054500,NAD27
1044859701,37.6211138,-100.6243348,"T28S R30W, Sec. 8,  W2 SW SW SE",1044060902,NAD27
1044859727,37.6575897,-99.2937248,"T27S R18W, Sec. 33,  E2 SW NW NE",1044065869,NAD27
1044859731,38.776374,-99.2458251,"T15S R17W, Sec. 6,  N2 NE NE SE",1044053910,NAD27
1044859775,38.6088165,-98.8524347,"T16S R14W, Sec. 34,  SW SW SE SE",1044106525,NAD27
1044859791,38.6694362,-99.1504025,"T16S R17W, Sec. 12,  NE SW SW SE",1044057682,NAD27
1044859818,38.7943852,-100.8623193,"T14S R32W, Sec. 34,  NE SW SW NE",1044080832,NAD27
1044859845,37.8711756,-97.0395156,"T25S R4E, Sec. 18,  S2 N2 SW SW",1044084364,NAD27
1044859856,38.608206,-99.0678886,"T17S R16W, Sec. 2,  SE NW NW NW",1044053441,NAD27
1044859864,37.257954,-99.5835084,"T32S R21W, Sec. 15,  E2 SW SE NE",1044076137,NAD27
1044859872,37.2296083,-95.9234193,"T32S R14E, Sec. 30,  NE NE SW SW",1044060913,NAD27
1044859877,37.2296083,-95.9234193,"T32S R14E, Sec. 30,  NE NE SW SW",1044060913,NAD27
1044859880,37.6502556,-100.6138751,"T27S R30W, Sec. 33,  E2 SW SW SW",1044057661,NAD27
1044859904,38.4119186,-100.761282,"T19S R31W, Sec. 8,    SE SE",1044026644,NAD27
1044859907,38.289328,-95.1873052,"T20S R20E, Sec. 22,   SW SE SW",1044080615,NAD27
1044859926,37.601362,-100.5564345,"T28S R30W, Sec. 24,  N2 N2 S2 NW",1044048823,NAD27
1044859931,38.2903176,-95.1877228,"T20S R20E, Sec. 22,   NW SE SW",1044068906,NAD27
1044859933,38.6012823,-98.9226283,"T17S R15W, Sec. 1,  NE NE NE SE",1044048840,NAD27
1044859941,38.6875066,-99.0197024,"T16S R15W, Sec. 6,  SE NE NW SE",1044052723,NAD27
1044859950,39.6847796,-99.3946428,"T4S R18W, Sec. 19,   NE SE SW",1044089966,NAD27
1044859953,38.2884338,-95.1871039,"T20S R20E, Sec. 22,   SW SE SW",1044080621,NAD27
1044859955,38.2893181,-95.1853125,"T20S R20E, Sec. 22,   SE SE SW",1044080617,NAD27
1044859957,38.2884531,-95.1853099,"T20S R20E, Sec. 22,   SE SE SW",1044080623,NAD27
1044859958,38.2884393,-95.1862016,"T20S R20E, Sec. 22,   SE SE SW",1044080622,NAD27
1044859966,37.64254,-99.2982638,"T28S R18W, Sec. 4,   SW NE NW",1044065196,NAD27
1044859970,37.64254,-99.2982638,"T28S R18W, Sec. 4,   SW NE NW",1044065196,NAD27
1044859975,37.5511212,-97.113179,"T29S R3E, Sec. 4,  SW NE SW SW",1044084365,NAD27
1044859983,39.7177958,-99.4060226,"T4S R19W, Sec. 12,  SE NW NE SE",1044089967,NAD27
1044859989,38.7344848,-99.373839,"T15S R18W, Sec. 19,  N2 SW SW NW",1044084522,NAD27
1044859990,39.4191672,-99.4866055,"T7S R19W, Sec. 30,  NE NE SW NW",1044093150,NAD27
1044860003,37.7127779,-99.9498139,"T27S R24W, Sec. 9,  SE NW NW SE",1044069756,NAD27
1044860004,38.2911823,-95.1873945,"T20S R20E, Sec. 22,   NW SE SW",1044080604,NAD27
1044860007,38.2912112,-95.186353,"T20S R20E, Sec. 22,   NE SE SW",1044080605,NAD27
1044860008,38.291169,-95.1853426,"T20S R20E, Sec. 22,   NE SE SW",1044080606,NAD27
1044860011,38.2903039,-95.1904261,"T20S R20E, Sec. 22,   NE SW SW",1044080607,NAD27
1044860013,38.2903176,-95.1877228,"T20S R20E, Sec. 22,   NW SE SW",1044068906,NAD27
1044860015,38.286702,-95.1910911,"T20S R20E, Sec. 27,  SW NE NW NW",1044080807,NAD27
1044860016,38.2903023,-95.1893566,"T20S R20E, Sec. 22,   NW SE SW",1044080608,NAD27
1044860018,38.395673,-100.153483,"T19S R26W, Sec. 14,  N2 NE SE SE",1044079017,NAD27
1044860022,38.2903195,-95.1885345,"T20S R20E, Sec. 22,   NW SE SW",1044080609,NAD27
1044860025,38.2885163,-95.1892152,"T20S R20E, Sec. 22,   SW SE SW",1044080619,NAD27
1044860026,38.2902603,-95.1853538,"T20S R20E, Sec. 22,   NE SE SW",1044080611,NAD27
1044860028,38.2909469,-95.1904838,"T20S R20E, Sec. 22,   NE SW SW",1044080601,NAD27
1044860031,38.2893749,-95.1882215,"T20S R20E, Sec. 22,   SW SE SW",1044080614,NAD27
1044860032,38.2894012,-95.1892981,"T20S R20E, Sec. 22,   SW SE SW",1044080613,NAD27
1044860034,38.2902767,-95.1865557,"T20S R20E, Sec. 22,   NE SE SW",1044080610,NAD27
1044860037,38.2912136,-95.1893141,"T20S R20E, Sec. 22,   NW SE SW",1044080602,NAD27
1044860039,38.2893728,-95.1904023,"T20S R20E, Sec. 22,   SE SW SW",1044080612,NAD27
1044860041,38.2885057,-95.1880656,"T20S R20E, Sec. 22,   SW SE SW",1044080620,NAD27
1044860042,38.2911993,-95.1883561,"T20S R20E, Sec. 22,   NW SE SW",1044080603,NAD27
1044860047,38.0659107,-99.7563846,"T23S R22W, Sec. 8,  SW SW SE NE",1044083932,NAD27
1044860050,39.7641668,-99.6591603,"T3S R21W, Sec. 26,  NW SW SE NW",1044093142,NAD27
1044860052,39.76181,-99.7592684,"T3S R22W, Sec. 26,  S2 NE NE SE",1044080644,NAD27
1044860062,39.7755547,-99.7879774,"T3S R22W, Sec. 22,  SW NE NE SW",1044080642,NAD27
1044860063,39.758039,-99.7640369,"T3S R22W, Sec. 26,  SE NE SW SE",1044080643,NAD27
1044860067,39.4646632,-99.7360862,"T7S R22W, Sec. 11,  NW SW NE NE",1044075086,NAD27
1044860073,37.983901,-99.6374868,"T24S R21W, Sec. 9,  SW NW NE NW",1044084243,NAD27
1044860078,38.705887,-98.8966922,"T15S R14W, Sec. 32,  E2 SW SE NE",1044083919,NAD27
1044860080,39.3195998,-99.7626338,"T8S R22W, Sec. 34,  E2 E2 NE NW",1044090567,NAD27
1044860094,38.3918549,-100.1510675,"T19S R26W, Sec. 24,   NW NW NW",1044079018,NAD27
1044860096,39.2615423,-99.6272685,"T9S R21W, Sec. 23,  N2 SW NE NE",1044084809,NAD27
1044860102,39.3257904,-99.7406339,"T8S R22W, Sec. 26,  SW SE NW SE",1044080634,NAD27
1044860107,38.9460027,-99.5829212,"T13S R20W, Sec. 6,  NW NE SW SE",1044066248,NAD27
1044860109,38.8207441,-99.1385003,"T14S R16W, Sec. 19,  SW SE SW NE",1044081750,NAD27
1044860132,38.9419001,-99.5739749,"T13S R20W, Sec. 8,  E2 NW NW NW",1044066251,NAD27
1044860139,39.1796358,-101.0807219,"T10S R34W, Sec. 14,  NW NE SW SE",1044075506,NAD27
1044860142,39.3349826,-99.7606696,"T8S R22W, Sec. 27,  E2 NW NW NE",1044080633,NAD27
1044860144,38.9800847,-99.5610628,"T12S R20W, Sec. 29,  W2 SW SE NE",1044065171,NAD27
1044860151,38.5830587,-100.5166023,"T17S R29W, Sec. 15,  E2 NW NE NW",1044080368,NAD27
1044860154,39.5934599,-100.735983,"T5S R30W, Sec. 30,  NE NE SW NW",1044078221,NAD27
1044860160,38.3149951,-100.2958614,"T20S R27W, Sec. 15,   E2 SW NW",1044034729,NAD27
1044860161,39.1934331,-100.2477653,"T10S R26W, Sec. 8,  NE NE SE SW",1044076160,NAD27
1044860166,39.428824,-99.3591381,"T7S R18W, Sec. 20,  SE NW NW SW",1044080646,NAD27
1044860172,38.9492378,-99.568038,"T13S R20W, Sec. 5,   NE NE SW",1044066247,NAD27
1044860177,38.7129784,-98.6883482,"T15S R12W, Sec. 29,  N2 SW SW SW",1044076553,NAD27
1044860183,39.2670095,-99.6595738,"T9S R21W, Sec. 15,  NE NW SW SW",1044080204,NAD27
1044860186,38.7340631,-99.3764075,"T15S R19W, Sec. 24,  W2 SE SE NE",1044066250,NAD27
1044860189,38.6818157,-99.1657751,"T16S R17W, Sec. 11,  W2 NW NE NE",1044052658,NAD27
1044860193,39.5961584,-100.7168075,"T5S R30W, Sec. 29,  SW NW NE NW",1044075510,NAD27
1044860199,38.5608181,-98.8711133,"T17S R14W, Sec. 21,  NW NW SE NE",1044078529,NAD27
1044860206,38.0334009,-99.7820252,"T23S R22W, Sec. 19,  SW SE NE SW",1044077253,NAD27
1044860207,38.6414667,-98.7882375,"T16S R13W, Sec. 20,  W2 W2 E2 SW",1044068897,NAD27
1044860211,38.7127458,-100.3813963,"T15S R28W, Sec. 36,  W2 NE NW NE",1043973929,NAD27
1044860217,39.080558,-99.1382925,"T11S R16W, Sec. 19,  SE NW NW SE",1044075471,NAD27
1044860225,39.0511994,-99.4101342,"T11S R19W, Sec. 34,  SE NW NE SE",1044041332,NAD27
1044860230,39.6776082,-100.7856389,"T4S R31W, Sec. 27,  NE SW SW NE",1044065412,NAD27
1044860233,37.6096319,-100.6127202,"T28S R30W, Sec. 16,  SW SE NW SW",1044067710,NAD27
1044860238,39.1571308,-101.1269524,"T10S R34W, Sec. 28,  NW SE SW NW",1044067019,NAD27
1044860244,39.9415733,-99.4314034,"T1S R19W, Sec. 26,  NE SE NE NW",1044032411,NAD27
1044860259,39.5307381,-101.3350331,"T6S R36W, Sec. 16,  NW SE NE SE",1044015531,NAD27
1044860260,39.8633676,-100.0467341,"T2S R24W, Sec. 20,  NE NW NW SE",1044065837,NAD27
1044860268,38.4183327,-100.4611395,"T19S R28W, Sec. 7,  NE SE SW NW",1044052632,NAD27
1044860269,37.6464369,-100.6384283,"T28S R30W, Sec. 6,  SE SE NW NE",1044060546,NAD27
1044860276,39.972248,-99.4151811,"T1S R19W, Sec. 13,  NE NW NE NW",1044060916,NAD27
1044860282,39.6945375,-101.0121343,"T4S R33W, Sec. 22,  SE SW NE NW",1044063549,NAD27
1044860284,37.3888514,-97.670541,"T30S R3W, Sec. 32,  NW SE SE SW",1044055490,NAD27
1044860293,37.6138326,-100.5985466,"T28S R30W, Sec. 16,  S2 SE SE NE",1044060903,NAD27
1044860297,37.6211138,-100.6243348,"T28S R30W, Sec. 8,  W2 SW SW SE",1044060902,NAD27
1044860301,39.1535749,-101.1427076,"T10S R34W, Sec. 29,  NE SW NE SW",1044060837,NAD27
1044860306,37.4473073,-98.7784771,"T30S R13W, Sec. 7,  SW NW NE SE",1044057649,NAD27
1044860315,37.6502556,-100.6138751,"T27S R30W, Sec. 33,  E2 SW SW SW",1044057661,NAD27
1044860318,38.4090607,-100.4689575,"T19S R29W, Sec. 13,  NW NW NE NE",1044032968,NAD27
1044860321,37.601362,-100.5564345,"T28S R30W, Sec. 24,  N2 N2 S2 NW",1044048823,NAD27
1044860326,38.7128334,-98.6906665,"T15S R12W, Sec. 30,  N2 SE SE SE",1044052664,NAD27
1044860332,37.647504,-100.9423403,"T28S R33W, Sec. 4,  NE SW NW NW",1044040092,NAD27
1044860336,37.1398222,-98.6906048,"T33S R13W, Sec. 25,    S2 SW",1044032931,NAD27
1044860343,37.0315599,-98.6053472,"T35S R12W, Sec. 3,  NW NE SE NE",1043501521,NAD27
1044860348,39.1319103,-99.8703371,"T11S R23W, Sec. 4,  N2 NE NE NE",1043974644,NAD27
1044860353,39.8698723,-100.6577145,"T2S R30W, Sec. 23,  NE SW NE NW",1044023119,NAD27
1044860361,38.8263181,-98.97467,"T14S R15W, Sec. 22,  SW NW NW NE",1043995044,NAD27
1044860371,38.9746232,-99.5610559,"T12S R20W, Sec. 29,   NW SE SE",1043936749,NAD27
1044860372,37.4689257,-95.2311328,"T30S R20E, Sec. 4,  NE SW NW NW",1042765883,NAD27
1044860378,38.47522,-100.13699,"T18S R26W, Sec. 24,  NE NE SE NE",1041769324,NAD27
1044875429,38.2075701,-96.9204762,"T21S R5E, Sec. 19,  SW NE NW SE",1044626876,NAD27
1044875430,39.2446039,-99.5716537,"T9S R20W, Sec. 29,   NW SE NE",1043685895,NAD27
1044875435,39.1158632,-99.2230915,"T11S R17W, Sec. 8,   E2 NE NE",1041868208,NAD27
1044875436,39.1567367,-99.229159,"T10S R17W, Sec. 28,  SW NE SW NW",1043980979,NAD27
1044875445,39.1290861,-99.239048,"T11S R17W, Sec. 5,  N2 NW SW NW",1044623258,NAD27
1044875451,39.3929422,-99.3835842,"T8S R19W, Sec. 1,  SW NW NE NE",1044634850,NAD27
1044875452,39.1290861,-99.239048,"T11S R17W, Sec. 5,  N2 NW SW NW",1044623258,NAD27
1044875467,39.2304059,-99.4512164,"T9S R19W, Sec. 33,  NW NW SE NW",1044170798,NAD27
1044875470,39.2391658,-99.5692834,"T9S R20W, Sec. 29,   SE NE SE",1042953148,NAD27
1044875486,37.6795116,-99.3167253,"T27S R18W, Sec. 20,  NE SW NE SW",1044775966,NAD27
1044875493,39.1465432,-100.0562231,"T10S R25W, Sec. 25,  SE SE SW SE",1043933684,NAD27
1044875498,39.1863271,-100.1413375,"T10S R25W, Sec. 17,  SE SE NW NW",1044589955,NAD27
1044875507,38.7166888,-98.8120515,"T15S R13W, Sec. 30,    NE SW",1044726370,NAD27
1044875522,38.7496183,-98.866129,"T15S R14W, Sec. 15,  S2 NE SE NW",1044764120,NAD27
1044875537,37.184053,-96.9916754,"T33S R4E, Sec. 16,   S2 N2 NE",1044773787,NAD27
1044875542,38.9829255,-99.217641,"T12S R17W, Sec. 28,  N2 NW SE NW",1044767469,NAD27
1044875543,38.7166888,-98.8120515,"T15S R13W, Sec. 30,    NE SW",1044726370,NAD27
1044875547,38.4798508,-100.7556682,"T18S R31W, Sec. 21,  SE SE NW NW",1044685913,NAD27
1044875556,37.9289436,-98.8127383,"T24S R14W, Sec. 25,  SW NE SE SW",1044044137,NAD27
1044875567,38.8959652,-99.5011943,"T13S R20W, Sec. 25,  N2 NW SW NW",1044173011,NAD27
1044875576,37.9423102,-96.9274468,"T24S R5E, Sec. 19,  NE SE SW SW",1044172326,NAD27
1044875579,37.9423102,-96.9274468,"T24S R5E, Sec. 19,  NE SE SW SW",1044172326,NAD27
1044875594,38.527467,-98.7710261,"T17S R13W, Sec. 33,  SE NE NW SW",1044172983,NAD27
1044875599,38.6677401,-98.8224518,"T16S R14W, Sec. 12,   SE SE SW",1044190514,NAD27
1044875609,39.8961943,-100.6304537,"T2S R30W, Sec. 12,   NW SE NE",1044155524,NAD27
1044875618,38.76497,-98.8159125,"T15S R13W, Sec. 7,  NE NW SW NW",1044182642,NAD27
1044875626,38.4915944,-100.0167732,"T18S R24W, Sec. 18,  SE NW NW NE",1044178844,NAD27
1044875629,38.4915944,-100.0167732,"T18S R24W, Sec. 18,  SE NW NW NE",1044178844,NAD27
1044875633,38.7395187,-98.8486447,"T15S R14W, Sec. 23,   N2 NE NW",1044023114,NAD27
1044875634,38.7520035,-98.6740827,"T15S R12W, Sec. 17,  SW SW NE NE",1044093262,NAD27
1044875636,38.7376189,-98.8474685,"T15S R14W, Sec. 23,  S2 SE NE NW",1044198445,NAD27
1044875639,38.9367299,-99.5075232,"T13S R20W, Sec. 11,  NE SE SW NE",1044143887,NAD27
1044875694,37.0643743,-98.0592708,"T34S R7W, Sec. 27,  E2 NW NE NE",1044100795,NAD27
1044875696,37.0643743,-98.0592708,"T34S R7W, Sec. 27,  E2 NW NE NE",1044100795,NAD27
1044875705,39.7793069,-99.8966527,"T3S R23W, Sec. 22,  NE NW SW NE",1044179160,NAD27
1044875728,39.2237085,-98.7405338,"T9S R13W, Sec. 35,  NW NW SW SE",1044100350,NAD27
1044875784,38.8119718,-99.0758367,"T14S R16W, Sec. 26,   NW NW NW",1044191407,NAD27
1044875797,38.7376189,-98.8474685,"T15S R14W, Sec. 23,  S2 SE NE NW",1044198445,NAD27
1044875801,37.7652841,-98.033918,"T26S R7W, Sec. 24,   N2 SW SE",1044198216,NAD27
1044875803,38.0977024,-99.6414156,"T22S R21W, Sec. 33,  NE NW SW NW",1044198831,NAD27
1044875806,38.2365743,-98.7649039,"T21S R13W, Sec. 9,   SW NW SW",1044140517,NAD27
1044875808,39.6534855,-99.3358488,"T5S R18W, Sec. 3,  S2 NW NW NE",1044173340,NAD27
1044875824,37.8962216,-96.9065794,"T25S R5E, Sec. 8,  W2 NE NE NW",1044173518,NAD27
1044875829,38.7803596,-98.7857109,"T15S R13W, Sec. 5,  SE SE NW NE",1044181479,NAD27
1044875830,39.3874834,-100.0113297,"T8S R24W, Sec. 4,   W2 SW NW",1044177065,NAD27
1044875834,37.7672444,-100.9312509,"T26S R33W, Sec. 21,  NW SE SW SE",1044177485,NAD27
1044875838,38.7045298,-98.675415,"T15S R12W, Sec. 32,  SW SW SE NE",1044182464,NAD27
1044875842,37.8930235,-96.8874096,"T25S R5E, Sec. 9,  N2 NE SE NW",1044173516,NAD27
1044875846,38.76497,-98.8159125,"T15S R13W, Sec. 7,  NE NW SW NW",1044182642,NAD27
1044875851,38.7803596,-98.7857109,"T15S R13W, Sec. 5,  SE SE NW NE",1044181479,NAD27
1044875859,37.6215525,-96.9719813,"T28S R4E, Sec. 10,  SE SE SE SE",1044173515,NAD27
1044875861,39.1548309,-99.5915107,"T10S R20W, Sec. 30,  SE SE SW NE",1044177502,NAD27
1044875867,39.6516219,-100.6391216,"T5S R30W, Sec. 1,     NW",1044162206,NAD27
1044875871,38.4613479,-98.4502986,"T18S R10W, Sec. 29,  NE SW NW NE",1044177976,NAD27
1044875886,38.527467,-98.7710261,"T17S R13W, Sec. 33,  SE NE NW SW",1044172983,NAD27
1044875889,38.1831206,-95.0451367,"T21S R21E, Sec. 25,   SE SW SE",1044164604,NAD27
1044875892,38.1829604,-95.0462905,"T21S R21E, Sec. 25,   SE SW SE",1044164934,NAD27
1044875897,38.1829604,-95.0462905,"T21S R21E, Sec. 25,   SE SW SE",1044164934,NAD27
1044875899,38.4136759,-98.6484518,"T19S R12W, Sec. 9,  SE SW SE NE",1044171331,NAD27
1044875904,38.3573966,-98.5127439,"T19S R11W, Sec. 35,  NE NE SW NW",1044167970,NAD27
1044875908,39.2117984,-99.416303,"T10S R19W, Sec. 2,  SW NE NW SW",1044143901,NAD27
1044875912,39.8961943,-100.6304537,"T2S R30W, Sec. 12,   NW SE NE",1044155524,NAD27
1044875917,37.9340911,-98.6303298,"T24S R12W, Sec. 27,  E2 SW SE NW",1044144586,NAD27
1044875922,38.910092,-100.7068364,"T13S R31W, Sec. 24,  SW SE SE NE",1044142856,NAD27
1044875930,38.1571174,-98.5157976,"T22S R11W, Sec. 10,  W2 NE NW NE",1044137472,NAD27
1044875937,39.2237085,-98.7405338,"T9S R13W, Sec. 35,  NW NW SW SE",1044100350,NAD27
1044875949,37.676622,-98.6537626,"T27S R12W, Sec. 20,  SE NW SW SE",1044096973,NAD27
1044875950,38.2902999,-100.5160143,"T20S R29W, Sec. 27,  NE SE NW NW",1044058003,NAD27
1044875978,39.0075607,-99.1932878,"T12S R17W, Sec. 15,  SE NW NW SE",1044068899,NAD27
1044875984,39.2826276,-98.8584476,"T9S R14W, Sec. 11,  SW SE NW SW",1044093260,NAD27
1044875991,37.0977134,-98.5150536,"T34S R11W, Sec. 9,    E2 SE",1044093243,NAD27
1044876000,37.5214111,-101.8226974,"T29S R41W, Sec. 17,  NW SE SW SE",1043950649,NAD27
1044876006,37.0608643,-101.7493471,"T34S R41W, Sec. 26,  NW NW NE SW",1044091197,NAD27
1044876015,38.982551,-100.8084632,"T12S R31W, Sec. 30,  SW SW SE NW",1044102797,NAD27
1044876019,38.7746135,-100.9065179,"T15S R32W, Sec. 5,  NE NE SW SW",1044125779,NAD27
1044876020,38.8279376,-99.8090025,"T14S R22W, Sec. 18,  NW SW SW SE",1044094054,NAD27
1044876027,38.6754352,-99.1600105,"T16S R17W, Sec. 12,  SE SW SW NW",1044078528,NAD27
1044876034,37.9996813,-99.8947176,"T24S R23W, Sec. 6,  SE NE NW NW",1044080205,NAD27
1044876035,38.8273414,-100.8922439,"T14S R32W, Sec. 20,  NW SE NE NE",1044091190,NAD27
1044876049,39.1155414,-100.0300606,"T11S R24W, Sec. 7,  SW NW NE NW",1044097027,NAD27
1044876052,38.046308,-100.9937967,"T23S R34W, Sec. 24,   NE NE NE",1044057978,NAD27
1044876064,37.5884503,-100.5752396,"T28S R30W, Sec. 26,  SE SE NW NW",1044079478,NAD27
1044876072,39.3373404,-98.841046,"T8S R14W, Sec. 24,   SW SW SW",1044097069,NAD27
1044876097,38.3655658,-98.4811658,"T19S R11W, Sec. 25,  S2 SE NE SE",1044126659,NAD27
1044876107,37.4399945,-100.936999,"T30S R33W, Sec. 16,  NE SW SE NW",1044054501,NAD27
1044876121,37.6542105,-100.6711792,"T27S R31W, Sec. 35,  N2 SE NE SE",1044069758,NAD27
1044876127,38.2635963,-100.1245144,"T20S R25W, Sec. 31,  NE SW SW SE",1044068875,NAD27
1044876171,37.6326389,-100.5547614,"T28S R30W, Sec. 12,  NE SW NE NW",1044069757,NAD27
1044876181,39.0509559,-99.6765834,"T11S R21W, Sec. 32,  S2 N2 N2 S2",1044069429,NAD27
1044876212,38.022823,-101.0195326,"T23S R34W, Sec. 26,  NW SW NW SE",1044059000,NAD27
1044876215,38.8378303,-100.7439205,"T14S R31W, Sec. 15,  SE SE SE NE",1044101162,NAD27
1044876230,38.4447828,-100.3071836,"T18S R27W, Sec. 33,  SE SE SW NE",1044060550,NAD27
1044876238,38.8463326,-100.8011649,"T14S R31W, Sec. 7,    SE SE",1044110738,NAD27
1044876246,38.0296353,-101.068565,"T23S R34W, Sec. 29,  NE SW NE NE",1044059615,NAD27
1044876250,38.82707,-100.7240373,"T14S R31W, Sec. 24,  SW SW NW NW",1044102081,NAD27
1044876254,38.712037,-99.0106883,"T15S R15W, Sec. 29,  W2 SE SW SE",1044067399,NAD27
1044876266,37.243591,-95.9031091,"T32S R14E, Sec. 20,  SW NE SE SW",1044080217,NAD27
1044876269,37.243591,-95.9031091,"T32S R14E, Sec. 20,  SW NE SE SW",1044080217,NAD27
1044876277,38.3292379,-98.337344,"T20S R9W, Sec. 8,  NW NE SW NE",1044119837,NAD27
1044876278,39.2552236,-100.0850265,"T9S R25W, Sec. 23,   E2 W2 W2",1044090568,NAD27
1044876280,38.337822,-99.0197402,"T20S R15W, Sec. 6,  SW SE NW SE",1044084036,NAD27
1044876288,39.1258265,-100.0483348,"T11S R25W, Sec. 1,  NW SW SE NW",1044089975,NAD27
1044876293,38.9999202,-99.3821298,"T12S R19W, Sec. 24,  SW NE NE NW",1044080629,NAD27
1044876300,39.5135479,-99.8900383,"T6S R23W, Sec. 21,  S2 SW NW SE",1044106557,NAD27
1044876305,37.6815851,-99.9920704,"T27S R24W, Sec. 19,  SE SE NW SW",1044102795,NAD27
1044876310,39.982466,-100.8889532,"T1S R32W, Sec. 10,   E2 SE NE",1044105851,NAD27
1044876319,38.7558138,-101.0662057,"T15S R34W, Sec. 14,  NW SW NW NE",1044101305,NAD27
1044876322,38.9988951,-100.8759938,"T12S R32W, Sec. 21,   NE SW NE",1044076144,NAD27
1044876325,37.191857,-98.4081932,"T33S R10W, Sec. 9,  SE SE NW NE",1044097052,NAD27
1044876335,39.3098614,-100.445306,"T8S R28W, Sec. 33,  NW NW SE SE",1043933706,NAD27
1044876341,39.324036,-95.0503119,"T8S R21E, Sec. 27,  NW NE NE SE",1044080830,NAD27
1044876345,37.8673683,-97.7962399,"T25S R4W, Sec. 19,  S2 NW NE NE",1044102111,NAD27
