well_id,cov_m_GR,cov_m_RHOB,cov_m_NPHI,cov_m_DTC,cov_m_PEF,cov_m_SP,cov_m_CALI,cov_m_RDEP,cov_m_RMED,cov_m_RSHA,cov_m_DTS
DEL-04,0.0,0.0,0.0,0.0,0.0,907.5,0.0,0.0,0.0,0.0,0.0
DEL-05,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0
DEL-05-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEL-06,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0
DEL-07,0.0,0.0,0.0,0.0,0.0,898.9,0.0,0.0,0.0,0.0,0.0
DEL-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEN-01,0.0,0.0,0.0,0.0,0.0,836.5,0.0,0.0,0.0,0.0,0.0
DEN-02,0.0,0.0,0.0,0.0,0.0,1262.8,0.0,0.0,0.0,0.0,0.0
DEW-01,0.0,0.0,0.0,0.0,0.0,191.3,0.0,0.0,0.0,0.0,0.0
DEW-02,0.0,0.0,0.0,0.0,0.0,154.4,0.0,0.0,0.0,0.0,0.0
DEW-03,0.0,0.0,0.0,0.0,0.0,169.3,0.0,0.0,0.0,0.0,0.0
DEW-04,0.0,0.0,0.0,0.0,0.0,812.9,0.0,0.0,0.0,0.0,0.0
DIV-01,1962.2,0.0,0.0,1958.0,0.0,1347.4,1954.5,0.0,0.0,0.0,0.0
DHV-01,1337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIV-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJM-01,457.0,0.0,0.0,455.4,0.0,457.0,457.0,281.9,0.0,0.0,0.0
DJM-01-S1,3234.5,611.7,600.8,2671.7,609.9,0.0,2653.3,1762.0,1765.1,1767.1,0.0
DKK-03,2738.5,623.3,618.3,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRN-01,1681.6,1328.8,625.4,1305.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKK-04,1352.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DON-01,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0
DRM-01-S1,1846.8,0.0,0.0,0.0,1786.1,0.0,0.0,0.0,0.0,1845.6,0.0
DRO-01,2229.5,70.1,0.0,2202.0,0.0,2224.1,0.0,2224.1,0.0,0.0,0.0
DRP-01,1031.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRT-01,4283.4,500.9,500.9,4208.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSP-01,1285.2,0.0,0.0,1996.0,0.0,0.0,0.0,774.8,0.0,0.0,0.0
DSP-02,1822.9,0.0,0.0,1527.0,0.0,0.0,817.0,0.0,0.0,0.0,0.0
DVD-03,3462.1,442.0,442.0,668.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVD-01,1679.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.6,0.0
DVD-02,117.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DVN-01,3010.5,886.5,886.8,2947.4,0.0,0.0,2963.4,351.1,0.0,351.1,0.0
DVZ-01,4275.7,1420.8,1414.7,3395.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02-01,1714.5,1696.7,0.0,1697.3,0.0,1703.8,1696.2,889.1,889.3,0.0,0.0
DVD-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DWL-01,0.0,0.0,0.0,0.0,0.0,608.1,0.0,0.0,0.0,0.0,0.0
DWL-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZL-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02-02,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06-01,3107.1,1817.2,1817.2,2607.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E09-02,2567.0,1979.8,366.4,1957.7,0.0,0.0,1975.7,1987.8,0.0,0.0,0.0
E10-01-S1,344.9,352.7,353.4,2290.7,337.1,0.0,352.7,1642.6,1605.4,237.6,0.0
E10-02,4310.0,867.9,859.1,3777.1,547.0,2233.6,856.2,1855.2,1855.2,921.4,0.0
E04-01,1565.1,597.4,664.6,1034.2,597.1,632.9,625.3,632.9,0.0,184.1,0.0
E09-01,3322.9,2973.3,1675.2,2931.7,0.0,2936.3,2956.7,2376.5,0.0,1661.2,0.0
E09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10-01,426.6,0.0,0.0,426.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10-03,359.5,0.0,0.0,0.0,0.0,0.0,297.5,348.7,0.0,0.0,0.0
E10-03-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10-03-S2,3731.8,176.8,171.8,2909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12-01,2391.2,796.3,0.0,1899.4,0.0,2897.7,798.1,1109.0,0.0,795.1,0.0
E12-02,4349.8,974.3,974.3,3845.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12-03,3856.8,1207.6,311.0,3294.7,1160.4,1802.0,1205.5,2282.3,2284.3,1212.2,0.0
E12-04-S2,3949.4,328.7,343.5,1288.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E13-01-S2,4198.5,1045.3,1045.3,2646.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E13-02,4067.1,649.2,645.3,3513.9,609.1,3513.9,3499.4,3513.9,0.0,517.2,0.0
E14-01,4131.9,344.4,338.5,3579.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16-01,3548.9,0.0,0.0,2530.0,0.0,975.5,2533.2,974.8,0.0,0.0,0.0
E12-04,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12-04-S1,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E13-01,0.0,0.0,0.0,0.0,0.0,0.0,123.4,354.5,0.0,0.0,0.0
E13-01-S1,2325.0,0.0,0.0,1631.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16-02-S2,3827.4,504.9,500.0,2882.3,504.9,1766.3,1621.1,1770.3,0.0,1771.2,0.0
E16-02,1287.8,0.0,0.0,1296.0,0.0,1287.5,0.0,1277.6,0.0,1296.9,0.0
E16-02-S1,2049.2,0.0,0.0,1261.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16-05,0.0,0.0,0.0,2725.2,0.0,0.0,249.2,0.0,0.0,0.0,0.0
E17-01,3714.0,471.2,77.6,3440.4,0.0,2215.1,0.0,892.3,0.0,0.0,0.0
E17-02,4420.4,2126.4,905.1,3303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-02,2034.2,0.0,0.0,2033.9,0.0,0.0,29.4,0.0,0.0,0.0,0.0
E17-A-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-04-S1,0.0,0.0,0.0,810.6,0.0,0.0,0.0,0.0,0.0,0.0,810.6
E17-A-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-05-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-06-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E17-A-06-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E18-01,2409.4,1372.1,1370.7,2224.3,0.0,1371.1,1372.1,1402.2,0.0,1402.1,0.0
E18-02,3876.9,4400.4,0.0,3876.8,0.0,0.0,3865.9,0.0,0.0,0.0,0.0
E18-03,4790.4,698.4,699.7,3437.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E18-04,1979.4,0.0,0.0,0.0,0.0,271.9,0.0,0.0,0.0,0.0,0.0
E18-05,4467.1,404.8,399.6,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E18-A-01,4591.4,447.6,447.6,2653.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E18-A-02,563.7,600.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E18-A-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDE-01,1304.5,483.0,0.0,1040.6,482.8,0.0,0.0,1289.5,1096.5,0.0,232.3
EGMB-01,2924.6,2129.9,1451.3,2127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGZ-01,1066.6,0.0,0.0,0.0,0.0,0.0,1066.6,0.0,0.0,1066.6,0.0
EKL-12,3062.5,2375.8,215.6,199.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEM-01,1288.7,0.0,0.0,0.0,0.0,0.0,1291.4,0.0,0.0,0.0,0.0
EGZ-01-S3,295.7,0.0,0.0,0.0,286.2,0.0,0.0,0.0,0.0,299.0,0.0
EKL-01,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-02,1963.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-03,815.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-04,785.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-05,737.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-06,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-07,790.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-08,799.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-09,834.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-10,822.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-11,794.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELV-101,3514.3,1480.0,1063.4,3286.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMC-01-S1,4406.3,3802.4,1659.9,3683.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-07,4321.9,1448.7,0.0,3779.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-12-S1,0.0,105.2,105.2,0.0,104.9,0.0,105.2,0.0,0.0,0.0,0.0
EMM-13,1577.3,0.0,0.0,1576.6,0.0,1577.3,0.0,1577.3,0.0,1577.3,0.0
EMO-01,2215.1,1084.9,0.0,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPE-01,1860.0,1659.9,0.0,1659.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERM-01-S1,2115.8,422.0,0.0,2101.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKL-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKR-104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKR-104-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKR-207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EKR-208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELV-102,139.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMC-01,325.2,0.0,0.0,221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-02,0.0,0.0,0.0,0.0,0.0,1456.3,0.0,0.0,0.0,0.0,0.0
EMM-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-08-S1,2703.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-08-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-09-S1,0.0,0.0,0.0,0.0,0.0,0.0,165.5,0.0,0.0,0.0,0.0
EMM-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-11-S2,1702.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-13-S2,1683.7,0.0,0.0,0.0,1682.5,0.0,0.0,0.0,0.0,0.0,0.0
EMM-13-S3,161.1,161.1,161.1,0.0,159.6,0.0,161.1,0.0,0.0,0.0,0.0
EMM-14,1383.5,0.0,0.0,939.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-15-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-15-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMM-16,63.1,0.0,0.0,62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENA-01-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENA-01-S3,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENA-01-S4,580.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENA-02,1763.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENA-02-S1,492.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENS-01,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0
ENS-02,0.0,0.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,0.0,0.0
ERW-01,2122.9,905.4,0.0,2123.1,0.0,19.2,19.2,19.2,0.0,0.0,0.0
ERW-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESG-01,2185.4,1067.0,277.1,1062.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESV-01,2166.2,487.2,493.3,1836.0,487.2,1868.4,487.2,1868.4,0.0,223.1,0.0
EVD-01,2139.7,322.0,0.0,2122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWM-01,4161.9,2844.4,320.6,2840.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESV-02,2327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV-01,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV-01-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWM-01-S1,1368.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F01-01,1499.8,1499.8,1499.8,1499.6,0.0,0.0,1499.8,0.0,0.0,0.0,0.0
F02-01,3073.8,2859.5,736.5,2854.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-01-S1,3258.3,3046.3,921.7,3062.3,0.0,3046.3,3046.3,2610.3,0.0,2610.3,0.0
F02-02,2161.9,1809.1,0.0,1808.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EWM-02-S1,0.0,1618.5,0.0,0.0,1708.4,0.0,0.0,0.0,0.0,0.0,0.0
EWM-03,439.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO-01,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO-02,1135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO-02-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXO-02-S4,425.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-02-S1,3394.3,3048.9,570.4,3047.1,0.0,3047.1,3043.3,3047.1,0.0,3047.1,0.0
F02-03,1540.9,716.0,716.0,1073.8,0.0,0.0,716.0,1105.8,0.0,0.0,0.0
F02-04,1413.2,0.0,0.0,1409.9,0.0,1302.6,0.0,974.6,1319.8,1413.2,0.0
F02-05,959.4,988.0,977.8,947.2,1.2,0.0,987.7,0.0,0.0,0.0,812.7
F02-06,1516.2,1218.3,926.7,1485.1,1083.0,807.4,1227.1,292.2,0.0,292.2,546.4
F02-07,2954.4,2560.2,1199.8,2682.4,802.1,2525.0,2560.2,2226.7,2227.5,2226.0,855.9
F02-A-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-02-S1,1307.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-03,706.8,0.0,0.0,705.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-03-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-03-S2,559.9,0.0,0.0,541.2,0.0,0.0,0.0,0.0,0.0,0.0,459.6
F02-A-05,830.7,0.0,0.0,823.6,0.0,0.0,0.0,0.0,0.0,0.0,830.7
F03-01,3215.2,1494.4,0.0,2893.6,0.0,2897.1,0.0,0.0,911.7,0.0,0.0
F03-02,2124.3,508.4,1.4,1841.1,0.0,1250.6,0.0,1249.5,0.0,593.8,0.0
F03-03,3835.1,3385.7,1048.5,3418.2,0.0,3420.2,3386.2,1047.1,0.0,1047.1,0.0
F03-04,3110.0,2678.9,494.2,2672.2,0.0,2672.2,2677.7,2672.2,0.0,2672.0,0.0
F03-05-S1,3344.0,0.0,0.0,3269.4,0.0,1556.9,1775.9,1556.0,0.0,1556.9,0.0
F03-06,3632.0,3198.9,0.0,0.0,0.0,0.0,3199.0,0.0,0.0,0.0,0.0
F03-07,3027.3,2081.3,2081.3,2563.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-08,3020.9,2478.3,1210.5,2445.4,0.0,0.0,2478.3,2472.7,0.0,0.0,0.0
F03-FA-01,2530.1,442.6,0.0,0.0,0.0,0.0,447.1,0.0,0.0,0.0,120.5
F03-FB-101,2393.4,759.6,756.4,762.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-102,3071.0,754.2,747.1,1430.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-06-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-06-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-A-06-S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F02-B-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-103-S1,1151.1,73.8,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-103-S2,1366.0,466.3,477.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-104,1473.6,0.0,0.0,1467.6,0.0,0.0,1473.6,1468.8,1471.9,0.0,0.0
F03-FB-105-S4,1087.8,0.0,0.0,1074.4,0.0,0.0,0.0,1083.7,1086.6,0.0,0.0
F03-FB-104-S1,868.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-105-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-105-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-105-S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-106-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F03-FB-106-S2,2677.2,0.0,0.0,0.0,0.0,0.0,2676.8,0.0,0.0,0.0,0.0
F03-FB-107,430.1,0.0,0.0,430.1,0.0,0.0,0.0,0.0,0.0,0.0,430.1
F03-FB-109-S1,0.0,0.0,0.0,421.8,0.0,0.0,0.0,0.0,0.0,0.0,104.9
F03-FB-109-S2,0.0,0.0,0.0,3931.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F04-01,3114.3,699.5,0.0,2732.4,0.0,2540.8,1833.2,1448.1,0.0,0.0,0.0
F04-02,4166.8,2700.1,2695.0,4140.9,0.0,0.0,2694.1,4154.9,0.0,0.0,0.0
F04-02-A,4165.9,2692.8,2688.6,4126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F04-03,9011.4,841.9,48.5,7574.0,803.0,0.0,7596.7,3903.6,2797.6,0.0,0.0
F05-01,2822.1,1145.1,1121.8,2635.1,0.0,2602.7,1554.2,2633.8,0.0,1135.1,0.0
F05-02,2779.2,1368.6,1369.2,1861.1,0.0,0.0,1369.2,1880.3,0.0,0.0,0.0
F05-03,2129.0,2129.0,793.9,2129.0,0.0,0.0,2129.0,0.0,0.0,0.0,0.0
F05-04,0.0,0.0,0.0,1129.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F05-05,1722.4,241.1,241.1,730.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-01-S1,3490.9,1736.3,1736.3,2946.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-02,1622.5,320.0,318.7,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-03,1791.8,367.7,362.9,1406.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-01,3477.5,1687.4,1677.8,2927.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-04,0.0,0.0,0.0,1059.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-04-S1,0.0,0.0,0.0,1894.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-06-S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-06-S2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-06-S3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06-07,0.0,275.5,271.0,0.0,231.2,0.0,0.0,0.0,0.0,0.0,0.0
F07-01,2133.1,1521.1,0.0,1515.0,0.0,854.4,1523.5,855.7,0.0,0.0,0.0
F07-02,4196.2,954.9,954.9,1807.3,0.0,1782.2,1812.5,1825.9,0.0,1826.4,0.0
F08-01,2513.2,0.0,0.0,2121.3,0.0,2121.3,0.0,2121.3,0.0,2121.3,0.0
F08-02,2606.5,477.2,485.1,2216.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F09-01,1493.2,435.1,6.7,1280.2,0.0,1000.2,435.1,1000.2,0.0,0.0,0.0
F09-02,2337.2,613.3,0.0,972.9,0.0,977.2,671.2,977.0,0.0,0.0,0.0
F09-03,4825.1,2862.2,2842.0,4171.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10-01,3384.5,400.1,0.0,2964.8,0.0,0.0,0.0,2016.7,0.0,400.1,0.0
F10-02,4364.4,379.8,368.4,1647.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10-03,4494.9,628.2,622.7,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11-01,2905.7,1232.0,0.0,2757.7,0.0,2625.1,2255.8,2625.1,0.0,0.0,0.0
F11-02,2620.8,2377.6,948.2,2393.6,0.0,2389.6,2377.6,570.1,0.0,570.1,0.0
F11-03,3586.0,1611.0,1610.0,1589.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12-01,2010.2,694.0,694.0,1530.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12-02-S1,2843.9,506.0,0.0,2443.7,494.1,0.0,506.0,2454.9,2458.7,2460.7,0.0
F12-03,3586.0,0.0,0.0,2982.9,0.0,0.0,0.0,2975.9,0.0,2975.9,0.0
F12-03-S1,3425.0,0.0,0.0,2816.4,0.0,0.0,0.0,2815.0,0.0,2815.0,0.0
F12-02,0.0,0.0,0.0,1152.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12-04,1206.7,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F12-04-S1,2748.4,411.9,407.8,1534.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F13-01,1805.5,511.5,511.5,1436.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F14-01,1233.4,0.0,0.0,1232.6,0.0,1244.5,1231.7,1243.6,0.0,0.0,0.0
F14-02,334.1,0.0,0.0,332.4,0.0,257.7,335.4,257.7,0.0,0.0,0.0
F14-03,470.2,470.2,470.2,776.2,396.1,0.0,1305.2,795.1,0.0,529.4,0.0
F14-04,2854.8,1218.9,1198.5,2358.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F14-06-S1,2331.3,1132.9,1129.3,1747.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-01,3280.3,369.7,368.4,3097.4,0.0,3107.7,1723.9,1724.3,0.0,1724.3,0.0
F15-03,2038.2,0.0,0.0,1481.2,0.0,2038.2,0.0,2038.2,2038.2,0.0,0.0
F12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F14-05,620.0,0.0,0.0,620.0,0.0,0.0,0.0,620.0,76.0,0.0,0.0
F14-06,1310.0,589.8,1311.2,1298.4,304.0,1310.0,216.4,1310.0,1310.0,159.0,0.0
F14-07,336.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F15-02,1841.9,0.0,0.0,1735.4,0.0,515.4,0.0,1841.9,0.0,1841.9,0.0
F15-02-S1,3842.5,1048.2,1048.2,3328.6,0.0,3.0,1048.2,3328.6,0.0,847.6,0.0
F15-06,2487.3,1852.6,1888.4,2378.8,1706.0,217.9,1854.6,558.2,0.0,558.2,0.0
F15-07,2066.8,2066.8,310.0,2066.5,0.0,0.0,2066.8,0.0,0.0,0.0,0.0
F15-05,3684.0,1729.9,300.1,3047.1,1689.5,3052.0,3027.0,3052.0,0.0,325.4,0.0
